date,sku_id,store_id,selling_price,mrp,est_qty_sold,city_name,sku_name,brand,brand_id,image_url,unit,l1_category_id,l2_category_id,category_name,sub_category_name
2025-03-27,547731,30548,93,99,0,Kolkata,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-06,547731,30608,93,99,0,Ghaziabad,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-06,547731,30608,93,99,2,Ghaziabad,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-06,547731,30608,93,99,0,Ghaziabad,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-06,547731,30608,93,99,0,Ghaziabad,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-23,547731,30667,93,99,0,Pune,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-23,547731,30667,93,99,0,Pune,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-23,547731,30667,93,99,0,Pune,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-23,547731,30667,93,99,0,Pune,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-27,547731,30693,93,99,0,Delhi,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-27,547731,30693,93,99,0,Delhi,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-27,547731,30693,93,99,0,Delhi,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-27,547731,30693,93,99,0,Delhi,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-27,547731,30699,93,99,0,Noida,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-27,547731,30699,93,99,1,Noida,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-18,547731,30868,93,99,0,Chandigarh,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-18,547731,30868,93,99,0,Chandigarh,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-18,547731,30868,93,99,0,Chandigarh,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-18,547731,30868,93,99,0,Chandigarh,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-11,547731,30874,93,99,0,Pune,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-11,547731,30874,93,99,0,Pune,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-11,547731,30874,93,99,1,Pune,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-11,547731,30874,93,99,0,Pune,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-11,547731,30874,93,99,0,Pune,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-11,547731,30874,93,99,0,Pune,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-27,547731,30908,93,99,0,Delhi,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-27,547731,30908,93,99,0,Delhi,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-27,547731,30908,93,99,0,Delhi,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-27,547731,30908,93,99,0,Delhi,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-06,547731,30909,93,99,0,Ghaziabad,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-06,547731,30909,93,99,0,Ghaziabad,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-06,547731,30909,93,99,0,Ghaziabad,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-06,547731,30909,93,99,0,Ghaziabad,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-27,547731,30912,93,99,0,Ghaziabad,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-27,547731,30912,93,99,0,Ghaziabad,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-27,547731,30912,93,99,0,Ghaziabad,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-18,547731,30940,93,99,0,Delhi,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-18,547731,30940,93,99,1,Delhi,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-18,547731,30940,93,99,0,Delhi,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-18,547731,30940,93,99,0,Delhi,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-23,547731,31045,93,99,0,Delhi,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-23,547731,31045,93,99,1,Delhi,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-23,547731,31045,93,99,0,Delhi,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-18,547731,31068,93,99,0,Jaipur,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-18,547731,31068,93,99,0,Jaipur,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-18,547731,31068,93,99,0,Jaipur,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-18,547731,31068,93,99,0,Jaipur,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-06,547731,31220,93,99,0,Lucknow,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-06,547731,31220,93,99,0,Lucknow,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-06,547731,31220,93,99,0,Lucknow,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-06,547731,31220,93,99,0,Lucknow,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-18,547731,31267,93,99,0,Mumbai,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-18,547731,31267,93,99,0,Mumbai,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-18,547731,31267,93,99,0,Mumbai,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-18,547731,31267,93,99,0,Mumbai,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-18,547731,31267,93,99,0,Mumbai,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-18,547731,31287,93,99,0,Mumbai,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-18,547731,31287,93,99,0,Mumbai,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-18,547731,31287,93,99,0,Mumbai,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-18,547731,31287,93,99,0,Mumbai,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-18,547731,31320,93,99,0,Bengaluru,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-18,547731,31320,93,99,0,Bengaluru,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-18,547731,31320,93,99,0,Bengaluru,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-18,547731,31320,93,99,0,Bengaluru,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-18,547731,31322,93,99,0,Delhi,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-18,547731,31322,93,99,0,Delhi,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
2025-03-18,547731,31322,93,99,0,Delhi,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,1178,Munchies,"Bhujia & Mixtures"
